user_id,career_level,discipline_id,industry_id,country,region,experience_n_entries_class,experience_years_experience,experience_years_in_current,edu_degree_average_rating
"1032948","3","3","15","de","9","2","7","4","0","1"
"1033074","0","0","15","ch","0","3","6","1","0","0"
"103310","3","0","0","de","0","1","2","2","2","1"
"1033144",NULL,"0","0","de","3","3","6","0","1","1"
"1033157","3","0","8","non_dach","0","3","5","3","0","1.20192"
"103331","3","0","15","de","2","2","7","3","0","2"
"1033378","3","0","0","non_dach","0","3","7","3","2","1"
"1033521",NULL,"0","0","de","13","3","4","2","0","1.05556"
"1033543","0","0","0","de","0","2","4","1","0","1"
"1033754","4","0","0","de","0","3","7","2","0","0"
"1033802","2","0","0","de","0","2","4","2","2","1"
"1033921","0","0","23","de","9","2","2","1","0","1.1"
"103393","4","2","14","ch","0","1","4","4","0","1.05555"
"1034006","3","0","0","de","0","2","4","1","0","1"
"1034015","3","0","0","de","0","1","5","1","0","1"
"1034070","0","0","7","de","0","2","4","1","0","1"
"1034118","3","0","0","de","0","3","4","3","1","1"
"1034187",NULL,"0","0","de","1","1","2","0","2","1.05"
"10342",NULL,"0","0","de","9","1","4","0","0","1"
"1034209","0","14","21","de","1","3","7","2","0","1"
"1034218",NULL,"0","0","de","5","3","4","0","2","1"
"1034409","3","13","1","de","2","3","4","2","0","1"
"1034410","3","0","0","at","0","1","2","2","2","1"
"1034484","3","0","0","de","0","2","4","4","0","1"
"1034550",NULL,"0","0","de","7","3","5","0","2","1"
"1034607","0","3","8","non_dach","0","1","1","1","0","1"
"1034613","2","0","0","de","0","2","4","2","1","1.03333"
"1034725",NULL,"0","0","de","0","3","4","1","0","0"
"103478","0","0","0","de","0","3","6","2","1","1"
"1034847","4","2","21","de","9","3","6","4","0","1"
"1034866",NULL,"0","0","de","0","2","3","0","2","1"
"10349","3","0","0","de","0","2","5","1","0","1"
"1035011","0","0","8","de","9","1","0","0","0","0"
"1035082","3","16","15","de","1","3","4","1","0","1.07795"
"1035132",NULL,"0","0","de","9","3","4","0","1","1.2963"
"1035135","3","17","18","de","10","3","4","2","2","1"
"1035466",NULL,"0","0","de","9","3","0","0","0","1"
"1035473","3","0","14","de","6","1","0","0","2","1.0704"
"1035540","6","0","0","de","0","1","5","5","2","1.01471"
"1035545","5","14","21","non_dach","0","1","0","0","0","1.07143"
"1035600","0","0","0","de","0","1","4","3","0","1"
"1035616","0","0","9","de","0","2","5","4","2","1"
"1035765","2","0","0","de","0","1","2","2","2","1"
"1035817","4","3","21","de","2","3","6","1","0","1"
"1035964","0","0","5","de","1","1","0","0","0","1"
"1035993","0","5","2","de","7","2","6","2","0","1"
"1036037","0","0","21","at","0","2","4","1","0","0"
"1036149",NULL,"0","0","de","1","1","0","0","0","1"
"1036227","6","0","21","de","3","2","5","5","0","1"
"1036510","0","14","21","de","4","1","0","0","2","0"
"1036538","3","0","0","de","0","3","0","0","0","1.05263"
"103669","3","0","0","de","0","2","7","5","2","1.05495"
"1036699","6","0","1","de","2","3","6","3","2","0"
"1036805","0","0","15","de","13","1","6","6","0","1"
"1036878","4","20","9","de","1","3","6","4","0","1"
"1036907","4","0","8","de","2","2","5","3","2","1.16666"
"103696","3","0","0","de","0","1","4","3","1","0"
"1036980","4","3","8","de","7","2","3","1","0","1"
"1037016","4","5","1","de","2","3","7","2","0","1.6"
"1037037","4","0","0","de","0","1","6","6","0","1"
"1037048","0","2","14","non_dach","0","2","4","2","1","1.33333"
"1037092","0","0","8","de","9","1","0","0","0","1"
"1037132",NULL,"0","0","de","2","1","0","0","0","1"
"1037138","3","0","0","ch","0","3","7","7","0","1"
"1037141","3","10","14","de","9","3","4","2","2","0"
"1037288",NULL,"0","0","de","6","3","4","0","2","1.3125"
"1037376",NULL,"0","0","de","9","3","3","1","2","1"
"1037526","0","0","10","non_dach","0","3","5","3","3","1"
"1037902","0","0","10","de","10","2","4","4","3","1"
"1038064","0","9","13","de","2","3","7","1","2","1.09091"
"1038092","3","0","8","de","1","3","6","3","0","1"
"1038131","0","0","2","de","1","1","0","0","0","2"
"1038342","3","0","18","de","3","3","5","4","2","1"
"1038442","4","0","0","de","0","1","6","6","0","1"
"1038601","0","0","11","de","9","1","0","0","1","1"
"103864","6","0","15","de","1","3","5","2","0","1"
"1038789","3","0","0","de","0","3","6","3","2","1"
"1038824","0","0","8","de","0","1","0","0","0","1"
"1038850","3","0","17","de","7","3","6","4","0","1"
"1038858","1","0","0","de","0","1","3","2","0","1.11905"
"1039022","3","23","8","de","1","2","5","2","0","1"
"1039159","4","0","0","at","0","3","7","4","2","1.03704"
"103917",NULL,"0","0","de","1","2","5","1","0","1"
"1039175","2","0","1","de","2","2","5","3","0","1"
"1039230","4","0","1","de","9","3","5","2","3","1"
"1039250","0","0","13","de","0","3","3","1","1","1"
"1039295","2","0","0","de","0","3","4","2","2","1.67425"
"1039401","0","0","0","de","0","1","0","0","0","1"
"1039433","3","14","8","at","0","3","6","2","0","1"
"1039457","0","0","21","de","10","3","5","5","0","1"
"1039474","4","19","19","ch","0","3","6","2","2","1"
"1039490","3","13","23","de","2","2","5","2","0","1"
"103951","0","0","1","de","2","3","4","3","0","1"
"1039598","3","14","21","non_dach","0","3","4","2","0","1"
"1039602","0","3","23","de","6","1","0","0","0","0"
"1039617","4","0","0","de","0","3","4","2","2","1"
"1039643","3","0","0","de","0","1","4","3","2","1.16667"
"1039644",NULL,"0","0","de","9","3","5","0","2","1"
"1039649",NULL,"0","0","de","2","3","4","2","2","1.06667"
"1039677",NULL,"0","0","de","6","3","0","0","2","1"
"1039752","4","0","0","de","0","2","5","3","0","1.20062"
"103989","0","0","0","de","0","2","5","4","0","1"
"1039894","4","0","0","de","0","3","6","3","0","1"
"1039962","0","0","14","de","1","3","6","1","0","1"
"104001","5","0","0","de","0","3","7","1","2","1"
"1040037","4","0","0","de","0","3","7","2","0","1"
"1040076","4","0","0","de","0","3","4","4","2","0"
"1040171",NULL,"0","0","de","3","3","3","1","0","1.25625"
"1040216",NULL,"0","0","de","9","3","4","2","0","1"
"104025","4","0","0","de","0","2","5","3","0","1"
"1040277","4","3","21","de","7","3","4","1","2","1.025"
"1040346","0","0","9","de","0","3","5","4","0","1"
"104036","0","0","15","de","1","1","0","0","0","1.09722"
"1040472","0","0","19","ch","0","3","6","4","0","1"
"1040580","3","18","10","de","6","2","4","2","3","1"
"1040592","4","14","21","de","9","3","6","1","2","1"
"1040822","0","0","0","de","0","1","2","2","2","1"
"1040996","0","14","21","de","3","3","4","2","2","1"
"1041033","0","0","10","non_dach","0","1","1","1","2","1"
"1041045","4","3","1","de","2","3","7","3","0","1"
"1041082","0","0","15","de","9","3","7","4","2","1"
"1041212","0","0","14","non_dach","0","1","0","0","0","1.26"
"1041220","3","0","0","de","0","3","4","1","0","1"
"1041541","0","0","1","de","0","3","7","1","0","1"
"1041692","0","0","1","de","6","3","4","0","2","1"
"1041827","3","20","1","de","1","3","5","1","2","0"
"104192","4","0","0","de","0","3","6","2","1","1"
"1041922","3","0","2","de","10","3","5","3","2","1"
"1041937","3","7","21","de","10","3","4","1","1","1"
"1041948","5","0","0","de","0","3","6","0","0","1"
"1041961",NULL,"0","0","de","2","3","4","4","2","1"
"1041963","4","0","0","de","0","1","5","4","0","1"
"1042009","3","0","9","de","3","3","5","5","0","1"
"1042072","0","0","20","de","2","3","7","4","0","2"
"1042073",NULL,"0","0","de","1","3","3","2","1","1"
"1042293","0","0","21","de","4","1","0","0","0","0"
"1042306","3","20","1","de","6","1","3","3","0","1"
"1042364",NULL,"0","0","at","0","3","3","1","1","1"
"1042498",NULL,"0","0","de","2","3","0","0","1","1"
"1042585","0","0","1","non_dach","0","1","0","0","0","1.26666"
"1042591","3","0","0","de","0","3","5","1","2","1"
"1042638",NULL,"0","0","de","2","3","7","0","0","1.14474"
"1042664","4","0","8","de","10","2","7","6","0","1"
"1042679","3","0","0","de","0","2","4","4","1","0"
"1042735","2","0","0","de","0","3","4","2","1","1"
"1042899","5","0","0","de","0","3","4","1","2","1"
"1042938",NULL,"0","0","de","7","1","0","0","0","1.025"
"104295","3","0","0","de","0","2","5","4","0","1.11112"
"1042989","4","0","0","de","0","3","7","1","0","1"
"104313",NULL,"0","0","de","1","3","4","1","2","1"
"1043151","3","0","1","de","9","2","5","4","1","1.03901"
"1043186","4","13","1","de","6","3","6","1","0","0"
"1043280","2","0","0","de","0","3","4","2","2","1.05469"
"1043478","3","0","0","de","0","3","4","1","2","1"
"1043675","0","0","21","non_dach","0","1","0","0","0","1"
"1043769","2","0","0","de","0","3","4","4","0","1"
"1043848","3","3","21","de","10","3","5","4","0","0"
"1043863","3","10","1","de","10","3","5","2","2","1.25"
"1044000","5","0","1","de","6","1","0","0","2","1"
"1044159",NULL,"0","0","de","6","3","6","0","0","1"
"1044334","0","0","2","de","7","1","2","2","1","1"
"1044444","0","0","15","de","0","3","7","5","0","1"
"1044467","3","0","5","non_dach","0","1","0","0","0","1"
"1044656",NULL,"0","0","de","10","3","5","2","0","1"
"104467","5","0","0","de","0","3","7","2","2","1"
"1044924",NULL,"0","0","non_dach","0","1","0","0","3","0"
"1045013","0","0","10","de","7","1","0","0","3","1"
"1045050","0","0","0","de","0","1","5","4","2","0"
"1045078",NULL,"0","0","de","3","1","0","0","0","1.02632"
"1045257","3","0","0","de","0","1","3","2","1","1"
"1045279",NULL,"0","0","de","7","3","3","0","2","1"
"1045313","0","0","21","de","3","2","3","1","1","1"
"1045365","0","0","0","de","0","2","5","1","1","1"
"1045445","4","0","0","de","0","3","7","3","2","0"
"1045788",NULL,"0","0","de","9","3","2","2","1","1.33333"
"1045839",NULL,"0","0","de","1","2","2","0","1","1.07692"
"1045859","3","0","0","de","0","2","5","4","2","1.07342"
"1045923",NULL,"0","0","de","10","3","3","1","2","1"
"1045983",NULL,"0","0","de","7","2","4","0","0","1.18141"
"104605","0","0","5","ch","0","1","0","0","0","1"
"1046130","0","0","21","de","9","3","5","0","0","1"
"1046170","2","0","0","de","0","3","4","1","2","1.14286"
"1046259","0","0","0","de","0","1","4","2","2","1"
"1046323","3","0","0","de","0","3","4","1","1","1"
"1046343","4","0","0","de","0","3","7","1","0","1.06429"
"1046360",NULL,"0","0","de","7","1","0","0","1","1"
"10464","2","0","0","de","0","2","4","4","2","1.16667"
"1046557","0","9","18","de","2","3","7","2","0","1"
"1046590","3","0","0","de","0","3","5","2","1","1"
"1046640","3","3","1","de","10","3","7","3","0","1.06667"
"1046670","3","0","0","de","0","2","5","1","0","1"
"1046680",NULL,"0","0","de","4","2","4","0","0","1.08334"
"1046714",NULL,"0","0","de","0",NULL,NULL,NULL,"0","1.5"
"10469","0","0","1","de","2","2","4","1","0","1"
"1046969",NULL,"0","0","at","0",NULL,NULL,NULL,"0","1"
"10470","0","0","16","de","10","3","0","0","0","1"
"1047005","4","1","2","ch","0","3","6","2","0","1"
"1047115","0","0","21","de","3","3","5","1","2","1"
"1047490","0","0","15","de","6","3","6","0","2","1"
"1047500","0","0","16","de","7","3","4","3","2","1"
"1047724","4","0","0","de","0","3","6","2","2","1"
"1047763",NULL,"0","0","de","1","3","5","0","2","1"
"1047817",NULL,"0","0","de","2","3","4","0","1","1.24462"
"1047831","3","23","1","de","9","3","7","2","0","1"
"1047909","3","13","8","de","1","3","6","1","0","1"
"1047925","3","0","21","de","10","3","6","4","0","1"
"1047936","0","0","8","de","1","2","0","0","0","1"
"1047949",NULL,"0","0","de","2","3","3","0","1","1.03145"
"104796","3","14","21","de","1","2","5","5","0","1.01961"
"1048093","4","7","9","de","2","2","6","2","0","1"
"1048131","3","0","15","de","2","3","5","2","2","0"
"1048178","4","0","0","de","0","3","6","2","0","1"
"1048184","0","0","22","de","1","3","5","2","0","1"
"1048208","3","0","0","de","0","3","5","1","0","1"
"1048248","6","2","14","de","1","3","0","0","0","1"
"1048283","0","0","9","de","1","3","5","2","1","1"
"1048316","4","0","8","de","6","3","5","2","2","1"
"1048381",NULL,"0","0","de","2","1","0","0","0","1"
"1048426","0","13","8","de","2","3","6","1","0","0"
"1048508",NULL,"0","0","de","7","3","4","2","1","1"
"1048615",NULL,"0","0","de","1","3","5","3","2","1"
"1048650",NULL,"0","0","de","0","2","2","1","2","1"
"1048660","0","0","12","de","4","1","0","0","0","1.16666"
"1048661","3","0","0","de","0","3","7","1","0","1"
"1048668","6","2","14","de","1","3","5","3","2","1.21429"
"10488","6","0","21","ch","0","3","6","3","0","1"
"1048864",NULL,"0","0","de","3","1","3","0","2","1.17222"
"1049039","3","0","0","de","0","1","3","2","0","1"
"1049061",NULL,"0","0","de","10","2","2","0","2","1.21875"
"1049144","3","0","0","de","0","3","7","3","0","1.33333"
"104917",NULL,"0","0","at","0","1","4","0","2","1"
"104921","5","0","0","de","0","3","5","2","0","1"
"1049217","0","7","5","non_dach","0","2","5","2","0","1.73332"
"1049219","0","0","20","de","9","3","3","1","2","1"
"1049239",NULL,"0","0","de","13","3","4","0","2","0"
"1049365","4","9","18","de","9","3","4","1","2","1"
"1049394","3","0","4","de","2","3","6","4","0","1"
"1049400","0","0","17","de","2","3","5","2","0","1"
"1049414","0","0","8","de","9","3","4","1","2","1.05"
"1049422",NULL,"0","0","de","1","3","5","0","0","1"
"1049475","3","0","0","de","0","2","0","0","0","1"
"1049490",NULL,"0","0","de","0",NULL,NULL,NULL,"0","1.01"
"1049526","0","0","15","de","1","2","4","2","0","1"
"1049595","0","0","15","de","2","3","5","4","0","1.33333"
"1049603","4","0","0","de","0","2","0","0","1","1.08792"
"104965","5","0","0","de","0","3","6","2","1","1"
"1049735","3","0","0","de","0","2","5","4","0","1"
"1049750","3","3","17","de","9","3","7","6","0","1.14706"
"1049850","3","14","21","de","7","3","5","2","2","1.25"
"1049943","3","0","0","de","0","3","5","4","1","1"
"1050009","3","0","0","de","0","3","5","2","2","1"
"1050018","6","6","11","de","9","3","6","2","0","1"
"1050037","4","3","8","ch","0","3","7","0","0","1"
"1050057",NULL,"0","0","de","0","1","0","0","0","0"
"1050075","3","0","0","de","0","3","5","1","1","1.10416"
"1050314","0","0","0","de","0","2","4","3","2","1"
"105040","6","19","14","de","2","3","4","3","2","1.6667"
"1050412",NULL,"0","0","non_dach","0","3","0","0","0","2"
"1050502","0","0","12","de","3","3","5","1","0","1"
"1050504","4","0","0","de","0","3","6","3","2","1"
"1050630","3","0","1","de","2","1","4","4","0","1"
"1050836","0","0","0","at","0","3","6","1","2","1"
"1050949",NULL,"0","0","non_dach","0","3","6","0","3","1"
"1050953","2","0","0","de","0","3","6","1","2","1"
"1051040","0","0","19","de","9","3","6","4","0","1"
"1051056",NULL,"0","0","ch","0","1","0","0","0","1"
"1051144","0","0","0","de","0","3","3","1","0","1"
"1051183","0","0","0","de","0","3","4","1","2","1"
"1051240","3","9","18","de","7","1","2","2","0","1.65714"
"1051292","4","11","21","ch","0","3","6","1","2","1.112"
"1051296",NULL,"0","0","at","0","3","7","0","2","1.18109"
"1051309",NULL,"0","0","de","2","1","0","0","0","1"
"1051337","3","0","15","de","6","2","5","3","0","1.28571"
"1051345","1","0","0","de","0","3","4","1","2","1"
"1051353",NULL,"0","0","de","9","3","3","1","1","1"
"1051380","0","0","11","de","1","3","4","2","0","1"
"1051441",NULL,"0","0","de","2","2","3","0","2","1"
"1051471","0","0","21","de","9","2","4","1","2","1.16667"
"1051479",NULL,"0","0","at","0","3","4","0","1","1.09341"
"1051610","4","0","12","at","0","3","4","1","0","0"
"1051621","3","0","0","de","0","2","0","0","0","1"
"1051658","0","0","0","de","0","3","6","3","0","1"
"1051856",NULL,"0","0","non_dach","0","3","4","0","0","1"
"1052002",NULL,"0","0","non_dach","0","3","6","0","1","1"
"105202","0","0","2","de","6","3","4","1","2","1"
"1052102","0","0","23","de","9","3","6","1","0","1"
"1052107","3","7","1","non_dach","0","3","5","2","1","1"
"1052182",NULL,"0","0","de","10","3","4","0","1","1.29796"
"10522","3","3","8","de","3","3","6","3","0","1.08047"
"1052258","3","0","21","de","6","3","7","2","0","1.16667"
"1052308","0","0","0","de","0","2","4","3","2","0"
"1052421","5","0","0","de","0","1","7","6","3","0"
"105245","3","10","15","de","0","1","4","4","0","1"
"1052521","0","0","0","de","0","3","7","0","2","1"
"105273","0","0","9","de","2","2","3","2","2","1"
"1052807","3","18","1","at","0","3","4","1","3","1"
"1052809","0","0","15","non_dach","0","1","0","0","0","1"
"1052952","0","0","2","de","0","3","4","1","2","1"
"1053075","4","0","22","ch","0","3","5","1","3","0"
"1053084","3","9","18","de","9","3","5","3","2","1"
"1053137",NULL,"0","0","de","7","3","4","1","1","1"
"1053231","0","0","13","de","6","3","7","5","2","1"
"1053280","3","0","0","de","0","1","3","3","2","1.12"
"105334",NULL,"0","0","de","7","2","6","0","0","1"
"1053370","0","0","0","de","0","2","2","0","1","1"
"1053407","6","0","14","ch","0","3","7","6","2","1"
"105344","4","0","0","de","0","1","4","4","0","0"
"1053459","3","0","0","de","0","1","7","7","0","1"
"1053464","4","0","0","de","0","3","5","0","0","1.5"
"1053492","1","0","0","de","0","3","5","1","1","1"
"105351","0","0","0","de","0","2","4","4","3","1"
"1053694","3","0","0","de","0","2","7","2","0","1"
"1053701",NULL,"0","0","non_dach","0","1","0","0","0","0"
"1053884","3","0","0","at","0","3","5","3","1","1"
"1053983","3","0","0","de","0","3","5","4","0","1.25758"
"1054273","0","0","15","de","7","3","6","1","2","1"
"1054322","3","0","0","de","0","3","4","2","2","1"
"1054347","4","0","0","de","0","3","5","4","2","1"
"1054366","3","0","9","de","4","2","6","3","0","1"
"1054487","4","0","0","de","0","3","7","3","0","1"
"105465","3","0","0","de","0","1","6","4","0","1"
"1054657","3","0","0","de","0","3","5","1","0","1"
"1054722","4","14","21","at","0","3","7","2","0","0"
"1054741","3","14","21","ch","0","2","5","2","2","2"
"1054885","4","3","8","de","7","3","6","3","0","1.03125"
"1054979","3","0","1","de","6","1","7","7","0","1.1"
"1055004",NULL,"0","0","de","3","1","0","0","0","1"
"1055030",NULL,"0","0","de","2","1","0","0","0","1.1232"
"1055047","0","0","0","de","0","2","3","0","2","1"
"1055107",NULL,"0","0","de","10","2","4","0","1","1"
"105511","3","6","15","de","9","1","0","0","0","1"
"1055253","3","2","21","de","9","3","4","3","2","1"
"1055266",NULL,"0","0","non_dach","0",NULL,NULL,NULL,"0","1"
"1055270","3","23","3","de","10","3","7","2","0","1"
"1055431","0","0","0","de","0","2","5","3","2","1"
"1055502","0","0","13","de","10","3","5","1","2","1.65"
"1055524","3","0","1","de","2","3","7","5","0","1.16666"
"1055624",NULL,"0","0","de","2","3","4","2","2","1.11111"
"1055645","0","9","18","de","7","3","7","4","0","1.0303"
